Time;Source;Event
2022-10-22 22:00:07;use a personal computer;END
2022-10-22 22:02:05;fridge operation;START
2022-10-22 22:02:05;REFRIGERATOR;ON
2022-10-22 22:15:47;REFRIGERATOR;OFF
2022-10-22 22:15:47;fridge operation;END
2022-10-22 22:18:21;use a personal computer;START
2022-10-22 22:18:21;PC;ON
2022-10-22 22:49:46;PC;OFF
2022-10-22 22:49:46;use a personal computer;END
2022-10-22 22:49:47;use a personal computer;START
2022-10-22 22:49:47;PC;ON
2022-10-22 22:50:30;fridge operation;START
2022-10-22 22:50:30;REFRIGERATOR;ON
2022-10-22 23:04:12;REFRIGERATOR;OFF
2022-10-22 23:04:12;fridge operation;END
2022-10-22 23:21:12;PC;OFF
2022-10-22 23:21:12;use a personal computer;END
2022-10-22 23:22:06;use a personal computer;START
2022-10-22 23:22:06;PC;ON
2022-10-22 23:53:31;PC;OFF
2022-10-22 23:53:31;use a personal computer;END
